image_path,crop1,label1,crop2,label2
/data/nagpur_data/imgs/chilli/IMG_2314.png.png,chilli,"['Leaf_curl', 'Powdery_mildew']",chilli,"['Leaf_curl', 'Others', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250109_135525.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Whitefly']"
/data/nagpur_data/imgs/chilli/IMG_20250109_135528.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Whitefly']"
/data/nagpur_data/imgs/chilli/IMG_20250109_135534.jpg.png,chilli,['Leaf_curl'],maize,"['Leaf_curl', 'Whitefly']"
/data/nagpur_data/imgs/chilli/IMG_20250109_135554.jpg.png,chilli,['Thrips'],chilli,"['Leaf_curl', 'Whitefly']"
/data/nagpur_data/imgs/chilli/IMG_20250109_135708.jpg.png,chilli,['Others'],chilli,"['Whitefly', 'Leaf_curl', 'Others']"
/data/nagpur_data/imgs/chilli/IMG_20250109_135714.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Whitefly']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140215.jpg.png,chilli,['Thrips'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140228.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140310.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140323.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140337.jpg.png,chilli,['Thrips'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140349.jpg.png,chilli,['Thrips'],chilli,"['Leaf_curl', 'Whitefly']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140407.jpg.png,chilli,['Thrips'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140412.jpg.png,chilli,['Thrips'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140422.jpg.png,chilli,['Thrips'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140834.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140838.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140847.jpg.png,chilli,['Leaf_curl'],chilli,"['Thrips', 'Leaf_curl']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140852.jpg.png,chilli,['Leaf_curl'],chilli,"['Thrips', 'Leaf_curl']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140901.jpg.png,chilli,['Thrips'],chilli,"['Thrips', 'Leaf_curl']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140917.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140938.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Whitefly']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140939.jpg.png,chilli,['Leaf_curl'],chilli,"['Whitefly', 'Leaf_curl']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140941.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Whitefly']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140947.jpg.png,chilli,"['Leaf_curl', 'Leaf_spot']",chilli,"['Leaf_curl', 'Thrips', 'Whitefly']"
/data/nagpur_data/imgs/chilli/IMG_20250109_140956.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250109_141022.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Others', 'Whitefly']"
/data/nagpur_data/imgs/chilli/IMG_20250109_141025.jpg.png,chilli,['Leaf_curl'],chilli,"['Whitefly', 'Leaf_curl', 'Others']"
/data/nagpur_data/imgs/chilli/IMG_20250109_141028.jpg.png,chilli,['Leaf_curl'],chilli,"['Whitefly', 'Leaf_curl']"
/data/nagpur_data/imgs/chilli/IMG_20250109_141031.jpg.png,chilli,['Leaf_curl'],chilli,"['Whitefly', 'Leaf_curl']"
/data/nagpur_data/imgs/chilli/IMG_20250109_141032.jpg.png,chilli,['Leaf_curl'],chilli,"['Whitefly', 'Leaf_curl', 'Others']"
/data/nagpur_data/imgs/chilli/IMG_20250109_141034.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Whitefly', 'Others']"
/data/nagpur_data/imgs/chilli/IMG_20250109_141038.jpg.png,chilli,['Healthy'],chilli,"['Leaf_curl', 'Whitefly', 'Others', 'Powdery_mildew']"
/data/nagpur_data/imgs/chilli/IMG_20250109_141040.jpg.png,chilli,['Leaf_curl'],chilli,"['Thrips', 'Others', 'Leaf_curl']"
/data/nagpur_data/imgs/chilli/IMG_20250109_141041.jpg.png,chilli,"['Leaf_curl', 'Powdery_mildew']",chilli,"['Thrips', 'Others', 'Leaf_curl']"
/data/nagpur_data/imgs/chilli/IMG_20250109_141046.jpg.png,chilli,['Leaf_curl'],chilli,"['Whitefly', 'Leaf_curl']"
/data/nagpur_data/imgs/chilli/IMG_20250109_141048.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Whitefly']"
/data/nagpur_data/imgs/chilli/IMG_20250109_141131.jpg.png,chilli,['Others'],chilli,['Healthy']
/data/nagpur_data/imgs/chilli/IMG_20250109_141437.jpg.png,chilli,['Leaf_curl'],chilli,['Others']
/data/nagpur_data/imgs/chilli/IMG_20250109_141449.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Others', 'Whitefly']"
/data/nagpur_data/imgs/chilli/IMG_20250109_141453.jpg.png,chilli,['Leaf_curl'],chilli,['Healthy']
/data/nagpur_data/imgs/chilli/IMG_20250109_141506.jpg.png,chilli,['Others'],chilli,['Healthy']
/data/nagpur_data/imgs/chilli/IMG_20250108_120206.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips', 'Whitefly']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120213.jpg.png,chilli,['Leaf_curl'],chilli,['Leaf_curl']
/data/nagpur_data/imgs/chilli/IMG_20250108_120221.jpg.png,chilli,['Leaf_curl'],chilli,"['Thrips', 'Others']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120224.jpg.png,chilli,['Leaf_curl'],chilli,"['Thrips', 'Others', 'Powdery_mildew']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120227.jpg.png,chilli,['Thrips'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120232.jpg.png,chilli,['Powdery_mildew'],chilli,"['Others', 'Powdery_mildew', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120234.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Others', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120248.jpg.png,chilli,['Leaf_curl'],chilli,"['Others', 'Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120321.jpg.png,chilli,['Leaf_curl'],chilli,"['Others', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120337.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120347.jpg.png,chilli,"['Leaf_curl', 'Thrips']",chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120349.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120359.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120419.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips', 'Others']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120446.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120450.jpg.png,chilli,['Leaf_curl'],chilli,"['Thrips', 'Leaf_curl']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120500.jpg.png,chilli,['Leaf_curl'],chilli,"['Thrips', 'Leaf_curl']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120503.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120521.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120526.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Others', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120529.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Others', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120545.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120601.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips', 'Others']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120611.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Others', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120614.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120625.jpg.png,chilli,"['Leaf_curl', 'Powdery_mildew']",chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120825.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120905.jpg.png,chilli,['Thrips'],chilli,"['Leaf_curl', 'Others']"
/data/nagpur_data/imgs/chilli/IMG_20250108_120950.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Others', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_121024.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_121048.jpg.png,chilli,"['Leaf_curl', 'Thrips']",chilli,"['Leaf_curl', 'Others', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_121114.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_121201.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_121205.jpg.png,chilli,"['Leaf_curl', 'Leaf_spot']",chilli,"['Leaf_curl', 'Others', 'Thrips', 'Powdery_mildew']"
/data/nagpur_data/imgs/chilli/IMG_20250108_121214.jpg.png,chilli,['Leaf_curl'],chilli,['Leaf_curl']
/data/nagpur_data/imgs/chilli/IMG_20250108_121301.jpg.png,chilli,"['Leaf_curl', 'Thrips']",chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_121311.jpg.png,chilli,"['Leaf_curl', 'Powdery_mildew']",chilli,"['Leaf_curl', 'Whitefly', 'Others']"
/data/nagpur_data/imgs/chilli/IMG_20250108_121350.jpg.png,chilli,['Thrips'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_121410.jpg.png,chilli,"['Leaf_curl', 'Powdery_mildew']",chilli,"['Leaf_curl', 'Thrips', 'Others']"
/data/nagpur_data/imgs/chilli/IMG_20250108_121515.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_121519.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Others', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_121540.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_121806.jpg.png,chilli,['Leaf_curl'],chilli,['Leaf_curl']
/data/nagpur_data/imgs/chilli/IMG_20250108_121809.jpg.png,chilli,['Leaf_curl'],chilli,['Leaf_curl']
/data/nagpur_data/imgs/chilli/IMG_20250108_121937.jpg.png,chilli,['Thrips'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_121940.jpg.png,chilli,['Thrips'],chilli,"['Leaf_curl', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_121957.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Others', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_122019.jpg.png,chilli,['Leaf_curl'],chilli,"['Leaf_curl', 'Others', 'Thrips']"
/data/nagpur_data/imgs/chilli/IMG_20250108_122058.jpg.png,chilli,['Leaf_curl'],chilli,['Leaf_curl']
/data/nagpur_data/imgs/chilli/IMG_20250108_122122.jpg.png,chilli,['Leaf_curl'],chilli,['Thrips']
/data/nagpur_data/imgs/chilli/IMG_20250108_122133.jpg.png,chilli,['Others'],chilli,"['Leaf_curl', 'Whitefly']"
/data/nagpur_data/imgs/chilli/IMG_20250108_122203.jpg.png,chilli,['Others'],chilli,['Healthy']
/data/nagpur_data/imgs/chilli/IMG_20250108_122219.jpg.png,chilli,['Others'],chilli,['Others']
/data/nagpur_data/imgs/chilli/IMG_20250108_122226.jpg.png,chilli,['Others'],chilli,"['Leaf_curl', 'Whitefly']"
/data/nagpur_data/imgs/chilli/IMG_20250108_122901.jpg.png,chilli,['Others'],chilli,['Thrips']
/data/nagpur_data/imgs/cotton/IMG_20250108_124935.jpg.png,cotton,['aphids'],cotton,"['Aphids', 'Whitefly']"
/data/nagpur_data/imgs/cotton/IMG_20250108_124938.jpg.png,cotton,['aphids'],cotton,"['Aphids', 'Alternaria_Leaf_Spot']"
/data/nagpur_data/imgs/cotton/IMG_20250108_124946.jpg.png,cotton,['aphids'],cotton,"['Others', 'Alternaria_Leaf_Spot']"
/data/nagpur_data/imgs/cotton/IMG_20250108_124950.jpg.png,cotton,['aphids'],cotton,"['Alternaria_Leaf_Spot', 'Others']"
/data/nagpur_data/imgs/cotton/IMG_20250108_124958.jpg.png,cotton,['aphids'],cotton,['Others']
/data/nagpur_data/imgs/cotton/IMG_20250108_125218.jpg.png,cotton,['whitefly'],cotton,"['Jassids', 'Others']"
/data/nagpur_data/imgs/cotton/IMG_20250108_125227.jpg.png,cotton,['aphids'],cotton,['Powdery_Mildew']
/data/nagpur_data/imgs/cotton/IMG_20250108_125243.jpg.png,cotton,"['aphids', 'whitefly']",cotton,['Aphids']
/data/nagpur_data/imgs/cotton/IMG_20250108_125251.jpg.png,cotton,"['aphids', 'whitefly']",cotton,['Aphids']
/data/nagpur_data/imgs/cotton/IMG_20250108_125539.jpg.png,cotton,['others'],cotton,['Red_Cotton_Bug']
/data/nagpur_data/imgs/cotton/IMG_20250108_125545.jpg.png,cotton,['others'],cotton,['Others']
/data/nagpur_data/imgs/cotton/IMG_2319.png.png,cotton,['others'],cotton,['Healthy']
/data/nagpur_data/imgs/cotton/IMG_2320.png.png,cotton,['aphids'],cotton,"['Aphids', 'Whitefly']"
/data/nagpur_data/imgs/cotton/IMG_2321.png.png,cotton,['aphids'],cotton,"['Aphids', 'Whitefly']"
/data/nagpur_data/imgs/cotton/IMG_2322.png.png,cotton,['others'],cotton,['Alternaria_Leaf_Spot']
/data/nagpur_data/imgs/cotton/IMG_2323.png.png,cotton,['others'],cotton,['Alternaria_Leaf_Spot']
/data/nagpur_data/imgs/cotton/IMG_2324.png.png,cotton,['others'],cotton,['Others']
/data/nagpur_data/imgs/cotton/IMG_2325.png.png,cotton,['others'],cotton,['Alternaria_Leaf_Spot']
/data/nagpur_data/imgs/cotton/IMG_2326.png.png,cotton,['others'],cotton,"['Others', 'Alternaria_Leaf_Spot']"
/data/nagpur_data/imgs/cotton/IMG_2327.png.png,cotton,['others'],cotton,['Others']
/data/nagpur_data/imgs/cotton/IMG_2328.png.png,cotton,['others'],cotton,['Alternaria_Leaf_Spot']
/data/nagpur_data/imgs/cotton/IMG_2329.png.png,cotton,['others'],cotton,"['Jassids', 'Whitefly', 'Others', 'Alternaria_Leaf_Spot']"
/data/nagpur_data/imgs/cotton/IMG_2331.png.png,cotton,['others'],cotton,"['Whitefly', 'Jassids', 'Alternaria_Leaf_Spot', 'Others']"
/data/nagpur_data/imgs/cotton/IMG_2332.png.png,cotton,['others'],cotton,['Alternaria_Leaf_Spot']
/data/nagpur_data/imgs/cotton/IMG_2333.png.png,cotton,['others'],cotton,['Others']
/data/nagpur_data/imgs/cotton/IMG_2338.png.png,cotton,['others'],cotton,['Alternaria_Leaf_Spot']
/data/nagpur_data/imgs/cotton/IMG_2365.png.png,cotton,"['aphids', 'whitefly']",cotton,"['Aphids', 'Whitefly']"
/data/nagpur_data/imgs/cotton/IMG_2366.png.png,cotton,['others'],cotton,['Others']
/data/nagpur_data/imgs/cotton/IMG_2362.png.png,cotton,"['aphids', 'whitefly']",cotton,"['Aphids', 'Whitefly']"
/data/nagpur_data/imgs/cotton/IMG_2363.png.png,cotton,"['aphids', 'whitefly', 'others']",cotton,"['Whitefly', 'Aphids']"
/data/nagpur_data/imgs/cotton/IMG_2369.png.png,cotton,['others'],cotton,['Alternaria_Leaf_Spot']
/data/nagpur_data/imgs/cotton/IMG_2372.png.png,cotton,['others'],cotton,['Alternaria_Leaf_Spot']
/data/nagpur_data/imgs/cotton/IMG_2374.png.png,cotton,['others'],cotton,['Alternaria_Leaf_Spot']
/data/nagpur_data/imgs/cotton/IMG_2376.png.png,cotton,['whitefly'],cotton,"['Whitefly', 'Others', 'Alternaria_Leaf_Spot']"
/data/nagpur_data/imgs/cotton/IMG_2375.png.png,cotton,['others'],cotton,['Others']
/data/nagpur_data/imgs/cotton/IMG_2378.png.png,cotton,['whitefly'],cotton,"['Whitefly', 'Alternaria_Leaf_Spot']"
/data/nagpur_data/imgs/cotton/IMG_2379.png.png,cotton,['whitefly'],cotton,['Whitefly']
/data/nagpur_data/imgs/cotton/IMG_2380.png.png,cotton,"['whitefly', 'others']",cotton,"['Whitefly', 'Bacterial_Blight']"
/data/nagpur_data/imgs/cotton/IMG_2381.png.png,cotton,['whitefly'],cotton,"['Whitefly', 'Alternaria_Leaf_Spot']"
/data/nagpur_data/imgs/cotton/IMG_2382.png.png,cotton,['whitefly'],cotton,"['Whitefly', 'Alternaria_Leaf_Spot']"
/data/nagpur_data/imgs/cotton/IMG_2383.png.png,cotton,"['whitefly', 'others']",cotton,['Alternaria_Leaf_Spot']
/data/nagpur_data/imgs/cotton/IMG_2385.png.png,cotton,"['whitefly', 'others']",cotton,"['Whitefly', 'Bacterial_Blight']"
/data/nagpur_data/imgs/cotton/IMG_2386.png.png,cotton,['whitefly'],cotton,"['Aphids', 'Whitefly', 'Jassids']"
/data/nagpur_data/imgs/cotton/IMG_2387.png.png,cotton,"['whitefly', 'aphids']",cotton,"['Whitefly', 'Aphids']"
/data/nagpur_data/imgs/cotton/IMG_2390.png.png,cotton,['others'],cotton,"['Aphids', 'Whitefly']"
/data/nagpur_data/imgs/cotton/IMG_2392.png.png,cotton,['whitefly'],cotton,"['Whitefly', 'Bacterial_Blight']"
/data/nagpur_data/imgs/cotton/IMG_2394.png.png,cotton,['whitefly'],cotton,"['Whitefly', 'Alternaria_Leaf_Spot']"
/data/nagpur_data/imgs/cotton/IMG_2395.png.png,cotton,['aphids'],cotton,"['Aphids', 'Whitefly']"
/data/nagpur_data/imgs/cotton/IMG_2396.png.png,cotton,"['aphids', 'whitefly']",cotton,"['Aphids', 'Whitefly']"
/data/nagpur_data/imgs/cotton/IMG_2397.png.png,cotton,"['aphids', 'whitefly']",cotton,"['Whitefly', 'Aphids']"
/data/nagpur_data/imgs/cotton/IMG_2398.png.png,cotton,['others'],cotton,"['Bacterial_Blight', 'Whitefly']"
/data/nagpur_data/imgs/cotton/IMG_2400.png.png,cotton,"['aphids', 'whitefly']",cotton,"['Whitefly', 'Aphids']"
/data/nagpur_data/imgs/cotton/IMG_2402.png.png,cotton,"['aphids', 'whitefly']",cotton,"['Aphids', 'Whitefly']"
/data/nagpur_data/imgs/cotton/IMG_20250109_124223.jpg.png,cotton,"['aphids', 'whitefly']",cotton,['Aphids']
/data/nagpur_data/imgs/cotton/IMG_20250109_124325.jpg.png,cotton,"['aphids', 'whitefly']",cotton,"['Aphids', 'Whitefly']"
/data/nagpur_data/imgs/cotton/IMG_2403.png.png,cotton,"['aphids', 'whitefly']",cotton,"['Aphids', 'Whitefly', 'Alternaria_Leaf_Spot']"
/data/nagpur_data/imgs/cotton/IMG_20250109_124336.jpg.png,cotton,"['aphids', 'whitefly']",cotton,"['Aphids', 'Whitefly']"
/data/nagpur_data/imgs/cotton/IMG_2404.png.png,cotton,['others'],cotton,"['Aphids', 'Whitefly']"
/data/nagpur_data/imgs/cotton/IMG_20250109_124429.jpg.png,cotton,['others'],cotton,['Healthy']
/data/nagpur_data/imgs/cotton/IMG_2405.png.png,cotton,"['aphids', 'whitefly']",cotton,"['Aphids', 'Whitefly']"
/data/nagpur_data/imgs/cotton/IMG_2406.png.png,cotton,['aphids'],cotton,"['Whitefly', 'Aphids']"
/data/nagpur_data/imgs/cotton/IMG_2408.png.png,cotton,"['aphids', 'whitefly']",cotton,"['Aphids', 'Whitefly', 'Bacterial_Blight']"
/data/nagpur_data/imgs/cotton/IMG_2410.png.png,cotton,['aphids'],cotton,"['Aphids', 'Whitefly']"
/data/nagpur_data/imgs/cotton/IMG_2411.png.png,cotton,"['aphids', 'others']",cotton,"['Aphids', 'Whitefly', 'Bacterial_Blight']"
/data/nagpur_data/imgs/cotton/IMG_2412.png.png,cotton,"['aphids', 'whitefly']",cotton,"['Whitefly', 'Aphids']"
/data/nagpur_data/imgs/cotton/IMG_2414.png.png,cotton,"['aphids', 'others']",cotton,['Alternaria_Leaf_Spot']
/data/nagpur_data/imgs/cotton/IMG_2416.png.png,cotton,"['others', 'whitefly']",cotton,"['Whitefly', 'Alternaria_Leaf_Spot']"
/data/nagpur_data/imgs/cotton/IMG_2417.png.png,cotton,"['others', 'whitefly']",cotton,"['Aphids', 'Whitefly']"
/data/nagpur_data/imgs/cotton/IMG_2419.png.png,cotton,['whitefly'],cotton,['Alternaria_Leaf_Spot']
/data/nagpur_data/imgs/cotton/IMG_2421.png.png,cotton,['others'],cotton,"['Aphids', 'Whitefly', 'Jassids']"
/data/nagpur_data/imgs/cotton/IMG_2422.png.png,cotton,['others'],cotton,"['Alternaria_Leaf_Spot', 'Bacterial_Blight']"
/data/nagpur_data/imgs/cotton/IMG_2425.png.png,cotton,"['aphids', 'whitefly']",cotton,"['Aphids', 'Whitefly']"
/data/nagpur_data/imgs/cotton/IMG_2429.png.png,cotton,"['aphids', 'whitefly', 'others']",cotton,"['Aphids', 'Whitefly']"
/data/nagpur_data/imgs/cotton/IMG_2431.png.png,cotton,"['aphids', 'whitefly']",cotton,"['Aphids', 'Whitefly', 'Alternaria_Leaf_Spot']"
/data/nagpur_data/imgs/cotton/IMG_2432.png.png,cotton,"['aphids', 'whitefly']",cotton,"['Whitefly', 'Aphids']"
/data/nagpur_data/imgs/cotton/IMG_2472.png.png,cotton,['aphids'],cotton,['Aphids']
/data/nagpur_data/imgs/cotton/IMG_2473.png.png,cotton,"['aphids', 'whitefly']",cotton,"['Whitefly', 'Aphids']"
/data/nagpur_data/imgs/maize/IMG_20250107_152115.jpg.png,maize,['Leaf_spot'],maize,['Stem_Borer']
/data/nagpur_data/imgs/maize/IMG_20250107_152219.jpg.png,maize,['Corn_Yellowing'],maize,['Others']
/data/nagpur_data/imgs/maize/IMG_20250107_153605.jpg.png,maize,['Corn_Yellowing'],maize,"['Leaf_spot', 'Maydis_Leaf_Blight']"
/data/nagpur_data/imgs/maize/IMG_20250107_153629.jpg.png,maize,['Corn_Yellowing'],maize,['Streak']
/data/nagpur_data/imgs/maize/IMG_20250107_153635.jpg.png,maize,['Corn_Yellowing'],maize,['Streak']
/data/nagpur_data/imgs/maize/IMG_20250107_153657.jpg.png,maize,['Corn_Yellowing'],maize,['Leaf_spot']
/data/nagpur_data/imgs/maize/IMG_20250107_153709.jpg.png,maize,['Corn_Yellowing'],maize,['Leaf_spot']
/data/nagpur_data/imgs/maize/IMG_20250107_153720.jpg.png,maize,['Leaf_spot'],maize,"['Maydis_Leaf_Blight', 'Streak']"
/data/nagpur_data/imgs/maize/IMG_20250107_153722.jpg.png,maize,['Leaf_spot'],maize,"['Streak', 'Maydis_Leaf_Blight']"
/data/nagpur_data/imgs/maize/IMG_20250107_153735.jpg.png,maize,['Corn_Yellowing'],maize,['Healthy']
/data/nagpur_data/imgs/maize/IMG_20250107_153740.jpg.png,maize,['Corn_Yellowing'],maize,['Streak']
/data/nagpur_data/imgs/maize/IMG_20250107_153745.jpg.png,maize,['Corn_Yellowing'],maize,['Healthy']
/data/nagpur_data/imgs/maize/IMG_20250107_153748.jpg.png,maize,['Leaf_spot'],maize,['Streak']
/data/nagpur_data/imgs/maize/IMG_20250107_153817.jpg.png,maize,['Corn_Yellowing'],maize,['Healthy']
/data/nagpur_data/imgs/maize/IMG_20250109_135050.jpg.png,maize,['Streak'],maize,"['Leaf_spot', 'Maize_Dwarf_Mosaic_Virus']"
/data/nagpur_data/imgs/maize/IMG_20250109_134852.jpg.png,maize,['Leaf_spot'],maize,['Maydis_Leaf_Blight']
/data/nagpur_data/imgs/maize/IMG_20250109_134902.jpg.png,maize,['Leaf_spot'],maize,"['Turcicum_Leaf_Blight', 'Leaf_spot']"
/data/nagpur_data/imgs/maize/IMG_20250109_134919.jpg.png,maize,['Leaf_spot'],maize,['Healthy']
/data/nagpur_data/imgs/maize/IMG_20250109_134941.jpg.png,maize,"['Leaf_spot', 'Streak']",maize,['Streak']
/data/nagpur_data/imgs/maize/IMG_20250107_153823.jpg.png,maize,['Corn_Yellowing'],maize,['Maydis_Leaf_Blight']
/data/nagpur_data/imgs/maize/IMG_20250109_134945.jpg.png,maize,['Leaf_spot'],maize,['Maydis_Leaf_Blight']
/data/nagpur_data/imgs/maize/IMG_20250109_134959.jpg.png,maize,['Streak'],maize,['Maydis_Leaf_Blight']
/data/nagpur_data/imgs/maize/IMG_20250109_135002.jpg.png,maize,['Streak'],maize,"['Streak', 'Maydis_Leaf_Blight']"
/data/nagpur_data/imgs/maize/IMG_20250109_135042.jpg.png,maize,['Fall_armyworm'],maize,"['Healthy', 'Others']"
/data/nagpur_data/imgs/maize/IMG_2474.png.png,maize,['Streak'],cotton,['Others']
/data/nagpur_data/imgs/maize/IMG_2475.png.png,maize,['Streak'],cotton,['Others']
/data/nagpur_data/imgs/maize/IMG_2476.png.png,maize,['Leaf_spot'],maize,['Leaf_spot']
/data/nagpur_data/imgs/maize/IMG_2477.png.png,maize,['Fall_armyworm'],maize,['Pink_Stem_Borer']
/data/nagpur_data/imgs/maize/IMG_2478.png.png,maize,['Grasshopper'],maize,['Stem_Borer']
/data/nagpur_data/imgs/maize/IMG_2479.png.png,maize,['Grasshopper'],maize,['Stem_Borer']
